unit,photo_filename,election_method,monaCd,name,photo_url,gender,unitCd,rownum,party,election_count,region,committees
제22대,민홍철.jpg,,,민홍철,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/1f07bdf68cd4426d9922e933e8647783.jpg,,100022,,더불어민주당,,,
제22대,박균택.jpg,,,박균택,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/1fc1ffba74a04538b306849f153a42dd.jpg,,100022,,더불어민주당,,,
제22대,박대출.png,,,박대출,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/8abadb32da7241088899ad56720b57e1.png,,100022,,국민의힘,,,
제22대,박덕흠.jpg,,,박덕흠,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/ad05c3a202f641aca68b663b1fe9c36b.jpg,,100022,,국민의힘,,,
제22대,박민규.png,,,박민규,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/2c226f9600c64c52b8bfeee6b8f2eedd.png,,100022,,더불어민주당,,,
제22대,박범계.png,,,박범계,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/7eee4819fa59498b8797a0551bec7056.png,,100022,,더불어민주당,,,
제22대,박상웅.jpg,,,박상웅,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/8547330068044169b78f59594e3e4076.jpg,,100022,,국민의힘,,,
제22대,박상혁.jpg,,,박상혁,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/963e0c49236e4f5a83fb777e6225456b.jpg,,100022,,더불어민주당,,,
제22대,박선원.png,,,박선원,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/107f88df05484eaeaf4fdcbb158b1221.png,,100022,,더불어민주당,,,
제22대,박성민.png,,,박성민,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/be7cbbb1752146ae809622d1e3da80d4.png,,100022,,국민의힘,,,
제22대,박성준.png,,,박성준,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/519d508d60414f3bb2a4d8a578db1534.png,,100022,,더불어민주당,,,
제22대,박성훈.png,,,박성훈,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/6b196b02e4744aeebe20983e2f9ad5b8.png,,100022,,국민의힘,,,
제22대,박수민.jpg,,,박수민,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/9ad8cb999cab47f6b28aa03733c969d0.jpg,,100022,,국민의힘,,,
제22대,박수영.png,,,박수영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/ada2071b2a3345ef86191fe5618bdf83.png,,100022,,국민의힘,,,
